6.46678646	3.49159241	23-year-old Nigerian Beauty Queen Killed In Ghastly Motor Accident Set To Be Laid To Rest (Photos)… https://t.co/w6NwDdC1Ue
6.46678646	3.49159241	23-year-old Nigerian Beauty Queen Killed In Ghastly Motor Accident Set To Be Laid To Rest (Photos)… https://t.co/w6NwDdC1Ue
6.46678646	3.49159241	#ICYMI: Little Girl Buried Amidst Tears In Her School Uniform After Being Killed In An Accident (Photos)… https://t.co/aa5gwEHnCB
6.46678646	3.49159241	#ICYMI: Little Girl Buried Amidst Tears In Her School Uniform After Being Killed In An Accident (Photos)… https://t.co/aa5gwEHnCB
6.44949	3.39842	@joycemeyer "God has purposely created you,  you aren't an accident! " #joycequote #goodword… https://t.co/zljRn7ibw0
6.46678646	3.49159241	#ICYMI: TRAGEDY! Nollywood Actor, Moses Armstrong’s Wife Dies In Car Accident https://t.co/hMMtt0f2y2 @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: SAD! Young Couple Die in Fatal Accident 2 months After Their Wedding (Photos) https://t.co/Ky1rUkyX3B @Gistmania #Nigeria
6.46678646	3.49159241	Little Girl Buried Amidst Tears In Her School Uniform After Being Killed In An Accident (Photos) https://t.co/SNL9B0pVuS @Gistmania #Nigeria
6.46678646	3.49159241	FYI: SO SAD! Police Officer Killed In A Fatal Road Accident On His Way To Special Duty https://t.co/Q6BvqlpOxV @Gistmania #Nigeria
6.46678646	3.49159241	TRAGEDY! Nollywood Actor, Moses Armstrong’s Wife Dies In Car Accident https://t.co/hMMtt0f2y2 @Gistmania #Nigeria
6.46678646	3.49159241	SAD! Young Couple Die in Fatal Accident 2 months After Their Wedding (Photos) https://t.co/Ky1rUkyX3B @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: SO SAD! Police Officer Killed In A Fatal Road Accident On His Way To Special Duty https://t.co/Q6BvqlpOxV @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: Tragedy As Father Kills Only Daughter By Accident While Reversing Car In Owerri, Imo State https://t.co/cVvL7jG09c @NigeriaNewsdesk
6.46678646	3.49159241	SO SAD! Police Officer Killed In A Fatal Road Accident On His Way To Special Duty https://t.co/Q6BvqlpOxV @Gistmania #Nigeria
6.46678646	3.49159241	Tragedy As Father Kills Only Daughter By Accident While Reversing Car In Owerri, Imo State https://t.co/cVvL7jG09c @NigeriaNewsdesk
6.46678646	3.49159241	FYI: TRAGIC! Woman &amp; Grandchildren Crushed To Death In Ondo Market Accident (Photos) https://t.co/y3G73bV1Gc #Naijapals #Gistmania
6.46678646	3.49159241	#ICYMI: TRAGIC! Woman &amp; Grandchildren Crushed To Death In Ondo Market Accident (Photos) https://t.co/y3G73bV1Gc #Naijapals #Gistmania
6.46678646	3.49159241	TRAGIC! Woman &amp; Grandchildren Crushed To Death In Ondo Market Accident (Photos) https://t.co/y3G73bV1Gc #Naijapals #Gistmania
6.46678646	3.49159241	FYI: MFM FC Players And Officials Narrowly Escape Death In Road Accident On Way From League Match… https://t.co/ZGfm69Mjso
6.46678646	3.49159241	#ICYMI: MFM FC Players And Officials Narrowly Escape Death In Road Accident On Way From League Match… https://t.co/iUb3wQZ1B4
6.46678646	3.49159241	FYI: Man Dies Three Weeks After Glamorous Lavish Wedding In a Sad Road Accident https://t.co/OixBI1SejS #Naijapals #Gistmania
6.46678646	3.49159241	MFM FC Players And Officials Narrowly Escape Death In Road Accident On Way From League Match https://t.co/IGUL2K3IQJ #Naijapals #Gistmania
6.4826676	3.35838423	@genakhena thanking God for seeing your through that accident. this players really need to up their games cos of continental football oo
6.46678646	3.49159241	#ICYMI: Man Dies Three Weeks After Glamorous Lavish Wedding In a Sad Road Accident https://t.co/OixBI1SejS #Naijapals #Gistmania
6.46678646	3.49159241	Man Dies Three Weeks After Glamorous Lavish Wedding In a Sad Road Accident https://t.co/OixBI1SejS #Naijapals #Gistmania
6.47224464	3.35083008	Girl dies in road accident as dad speeds to get her to Maths lesson https://t.co/fmL1kBvElg
6.46678646	3.49159241	FYI: 2 Brothers, Aged 26 And 28 Dies In Fatal Car Accident Along Ijebu Ode Lagos Road (PHOTOS)… https://t.co/eG3zWiiLTc
6.46678646	3.49159241	#ICYMI: 2 Brothers, Aged 26 And 28 Dies In Fatal Car Accident Along Ijebu Ode Lagos Road (PHOTOS)… https://t.co/vH6BIcIrEx
6.46678646	3.49159241	2 Brothers, Aged 26 And 28 Dies In Fatal Car Accident Along Ijebu Ode Lagos Road (PHOTOS) https://t.co/i9F49NJCB3… https://t.co/n96KkPYXSs
6.46678646	3.49159241	FYI: Bribe-Seeking Policemen Cause Accident Leaving Two Motorcycle Riders Dead &amp; Seven Others Injured… https://t.co/ZbvRnFDiZ9
6.46678646	3.49159241	#ICYMI: Bribe-Seeking Policemen Cause Accident Leaving Two Motorcycle Riders Dead &amp; Seven Others Injured… https://t.co/94KfJyOYdb
6.53773823	3.37280273	Two killed, seven injured as bribe-seeking policemen cause accident https://t.co/4CxwQ2zfeG
6.46678646	3.49159241	Bribe-Seeking Policemen Cause Accident Leaving Two Motorcycle Riders Dead &amp; Seven Others Injured… https://t.co/cTxHORjwBi
6.46678646	3.49159241	FYI: Fatal Accident Near Zuma Rock In Abuja Reportedly Causes Traffic Jam In The Area (Photo)… https://t.co/j7Y8S3BWeV
6.46678646	3.49159241	FYI: “I Saw My World Crumble” -Lady Narrates How Her Family Died In A Auto Ghastly Accident In Kogi… https://t.co/yWKnQRW3S3
6.51590798	3.37280273	4 killed, 6 injured in Ibadan multiple car accident https://t.co/hyRdKRkMjO
6.46678646	3.49159241	FYI: OMG! 8 Edo Libya Returnees Die In Car Accident On Their Way To Beg Lagos Pastor For Money… https://t.co/t1aAPJRWho
6.46678646	3.49159241	#ICYMI: Fatal Accident Near Zuma Rock In Abuja Reportedly Causes Traffic Jam In The Area (Photo)… https://t.co/veHGO47i0o
6.46678646	3.49159241	#ICYMI: “I Saw My World Crumble” -Lady Narrates How Her Family Died In A Auto Ghastly Accident In Kogi… https://t.co/fAgXeprURY
6.46678646	3.49159241	#ICYMI: OMG! 8 Edo Libya Returnees Die In Car Accident On Their Way To Beg Lagos Pastor For Money… https://t.co/hFK1VQohce
6.46678646	3.49159241	FYI: Nigerian Man, Tony Adams Escaped Death In Fatal Car Accident 3 Days After He Bought New Car (Photos)… https://t.co/E0E7Yye9sP
6.46678646	3.49159241	Fatal Accident Near Zuma Rock In Abuja Reportedly Causes Traffic Jam In The Area (Photo) https://t.co/PWzOo4JBNG… https://t.co/U3MYsAYTQw
6.46678646	3.49159241	FYI: Actress Ify Arinze Involved In Fatal Accident, Months After Losing Family Members To Poisoning -PICS… https://t.co/aOeXfegK1H
6.46678646	3.49159241	“I Saw My World Crumble” -Lady Narrates How Her Family Died In A Auto Ghastly Accident In Kogi… https://t.co/Lgb4VT7Pep
6.46678646	3.49159241	OMG! 8 Edo Libya Returnees Die In Car Accident On Their Way To Beg Lagos Pastor For Money https://t.co/vpSznUv6u6… https://t.co/AswzsAzhpA
6.46678646	3.49159241	#ICYMI: Nigerian Man, Tony Adams Escaped Death In Fatal Car Accident 3 Days After He Bought New Car (Photos)… https://t.co/3cNqJFUIKS
6.46678646	3.49159241	#ICYMI: Actress Ify Arinze Involved In Fatal Accident, Months After Losing Family Members To Poisoning -PICS… https://t.co/qMamzIxZli
6.46678646	3.49159241	Nigerian Man, Tony Adams Escaped Death In Fatal Car Accident 3 Days After He Bought New Car (Photos)… https://t.co/oKGsLw9TSy
6.46678646	3.49159241	Actress Ify Arinze Involved In Fatal Accident, Months After Losing Family Members To Poisoning -PICS… https://t.co/F5pot87RoP
6.50917	3.35806	You don’t meet people by accident.. HAPPY NEW WEEK. GOD BLESS US ALL IJN AMEN🙏. Have a wonderful… https://t.co/9uGSSdr7ps
6.46678646	3.49159241	FYI: TRAGEDY! Ghastly Bus Accident In Port Harcourt, All Passengers Survived, Only Driver Died (Photos)… https://t.co/th8DXykS8U
6.46678646	3.49159241	#ICYMI: TRAGEDY! Ghastly Bus Accident In Port Harcourt, All Passengers Survived, Only Driver Died (Photos)… https://t.co/qZMzp39k42
6.46678646	3.49159241	FYI: Nigerian Epileptic Mum, Chidinma Anya Who Killed Her Child In An Accident In UK Spared Jail (Photo)… https://t.co/wyWYqcbRPk
6.46678646	3.49159241	TRAGEDY! Ghastly Bus Accident In Port Harcourt, All Passengers Survived, Only Driver Died (Photos)… https://t.co/H2D8uY3fQ8
6.51386135	3.37280273	Brazil’s Copacabana Car Accident Kills Baby, Injures 17 https://t.co/gGmHxoZdZv
6.46678646	3.49159241	#ICYMI: Nigerian Epileptic Mum, Chidinma Anya Who Killed Her Child In An Accident In UK Spared Jail (Photo)… https://t.co/53mWm6zUzo
6.53773823	3.36181641	Brazil’s Copacabana Car Accident Kills Baby, Injures 17 https://t.co/WE7aVhw2dh
6.46678646	3.49159241	Nigerian Epileptic Mum, Chidinma Anya Who Killed Her Child In An Accident In UK Spared Jail (Photo)… https://t.co/AHpywwAoaR
6.46678646	3.49159241	FYI: Sad Photos From The Accident Scene That Causes The Death Of Nollywood Filmmaker,Chukwuka Emelionwu… https://t.co/iMNU7CYXhc
6.46678646	3.49159241	#ICYMI: Sad Photos From The Accident Scene That Causes The Death Of Nollywood Filmmaker,Chukwuka Emelionwu… https://t.co/Q4kn4gg8cK
6.46678646	3.49159241	Sad Photos From The Accident Scene That Causes The Death Of Nollywood Filmmaker,Chukwuka Emelionwu… https://t.co/pXNYfwfV2O
6.46678646	3.49159241	FYI: Nigerian Lady Celebrates Her Boyfriend Who Survived A Fatal Accident In Onitsha Today (Photos)… https://t.co/lvgGdv9n2K
6.46678646	3.49159241	FYI: Two Undergraduates Killed In Fatal Multiple Accident While Returning To School (Photos)… https://t.co/29h0TrDaod
6.46678646	3.49159241	FYI: OMG! Yobe State APC Chieftain, Mai Mala Buni Losses His 2 Sons In A Fatal Accident In Yobe (Photos)… https://t.co/wvzR1nPMc1
6.46678646	3.49159241	#ICYMI: Nigerian Lady Celebrates Her Boyfriend Who Survived A Fatal Accident In Onitsha Today (Photos)… https://t.co/gFDi6Vt31q
6.46678646	3.49159241	#ICYMI: Two Undergraduates Killed In Fatal Multiple Accident While Returning To School (Photos)… https://t.co/kwyuxcpJko
6.4493857	3.3661196	Counterfeited and sub-standard products: An accident waiting to happen https://t.co/PxqZVihbK4 https://t.co/ycfHwpL2iG
6.46678646	3.49159241	#ICYMI: OMG! Yobe State APC Chieftain, Mai Mala Buni Losses His 2 Sons In A Fatal Accident In Yobe (Photos)… https://t.co/P1IPe6CAbZ
6.46678646	3.49159241	Nigerian Lady Celebrates Her Boyfriend Who Survived A Fatal Accident In Onitsha Today (Photos)… https://t.co/1TLHC7UPJB
6.46678646	3.49159241	Two Undergraduates Killed In Fatal Multiple Accident While Returning To School (Photos) https://t.co/Rjs7GZFf7p… https://t.co/KxppocHUOM
6.46678646	3.49159241	OMG! Yobe State APC Chieftain, Mai Mala Buni Losses His 2 Sons In A Fatal Accident In Yobe (Photos)… https://t.co/MOmRuIL1dr
6.49407679	3.35083008	World is ‘one accident’ away from nuclear war, Pope warns https://t.co/vRz7Vqcpwq
6.4493857	3.3661196	UPDATE #BikeAccident: #President #BuharisSon, Yusuf, ready to be discharged – Presidency https://t.co/0H8c2y0pOS
6.4493857	3.3661196	REPOST #BikeAccident: #President #BuharisSon, Yusuf, ready to be discharged – Presidency https://t.co/iYDg2Ryb3Q
6.46678646	3.49159241	FYI: Little Girl And Other Passengers Die In Fatal Accident In Gombe State (Photos) https://t.co/85FKuN8flT… https://t.co/Ub568lqGQz
6.4493857	3.3661196	#BikeAccident: #President #BuharisSon, Yusuf, ready to be discharged – Presidency https://t.co/HiZTBIRVS6
6.46678646	3.49159241	FYI: True Love! Woman Who Was Disfigured By Accident Weds Her Man (Photo) https://t.co/yaAPvDnNNq #Naijapals… https://t.co/y95PhNeJ8b
6.46678646	3.49159241	#ICYMI: Little Girl And Other Passengers Die In Fatal Accident In Gombe State (Photos) https://t.co/85FKuN8flT… https://t.co/vr4wQm9gBF
6.46678646	3.49159241	#ICYMI: True Love! Woman Who Was Disfigured By Accident Weds Her Man (Photo) https://t.co/yaAPvDnNNq #Naijapals… https://t.co/5a3XLn6rh8
6.46678646	3.49159241	Little Girl And Other Passengers Die In Fatal Accident In Gombe State (Photos) https://t.co/85FKuN8flT #Naijapals… https://t.co/MFJoDu3um9
6.46678646	3.49159241	Little Girl And Other Passengers Die In Fatal Accident In Gombe State (Photos) https://t.co/85FKuN8flT #Naijapals… https://t.co/MFJoDu3um9
6.46678646	3.49159241	True Love! Woman Who Was Disfigured By Accident Weds Her Man (Photo) https://t.co/yaAPvDnNNq #Naijapals #Gistmania https://t.co/ktI0QHKLLI
6.46678646	3.49159241	True Love! Woman Who Was Disfigured By Accident Weds Her Man (Photo) https://t.co/yaAPvDnNNq #Naijapals #Gistmania https://t.co/ktI0QHKLLI
6.46678646	3.49159241	FYI: Kwara United FC Players Involve In A Ghastly Auto Accident Along Lagos-Ibadan Expressway… https://t.co/lE4i8PrVrN
6.4493857	3.3661196	Capacity building: AIB to host BAGAIA air accident, incident report training https://t.co/z1gX14zxwm https://t.co/I6qkYH3hJx
6.46678646	3.49159241	#ICYMI: Kwara United FC Players Involve In A Ghastly Auto Accident Along Lagos-Ibadan Expressway… https://t.co/vkXn6Ttt4i
6.46678646	3.49159241	Kwara United FC Players Involve In A Ghastly Auto Accident Along Lagos-Ibadan Expressway https://t.co/QHl2O5rKak… https://t.co/ss8qdtyNLa
6.51590798	3.37280273	Accident: God faithful to us, says Kwara United President https://t.co/8lPAzSwGlc
6.5243793	3.3792057	I Didnt Beat Up Sug Pro Maybe He Had An Accident https://t.co/lT5Qd4J7IJ https://t.co/wx7aX6VKAX
6.47014	3.32123	Assisting an accident victim should be the most important thing when an accident occurs, rather… https://t.co/NIX8p6cNJR
6.46678646	3.49159241	FYI: Aisha Buhari Poses With Doctors Who Helped Her Son, Yusuf After His Accident In Abuja (Photo)… https://t.co/hVYjnaY4bM
6.46678646	3.49159241	FYI: ALERT!! This Corper Had An Accident &amp; Died On The Spot Along Minna Road, Do You Know Him?… https://t.co/qFfZUIPeqB
6.40674257	3.38378906	Four die in Lagos-Ibadan road accident https://t.co/81UNrqiCyg
6.46678646	3.49159241	FYI: ALERT!! This Corper Had An Accident &amp; Died On The Spot Along Minna Road, Do You Know Him?… https://t.co/J5mUsIILEg
6.46678646	3.49159241	#ICYMI: Aisha Buhari Poses With Doctors Who Helped Her Son, Yusuf After His Accident In Abuja (Photo)… https://t.co/7oOafTgyJ0
6.46678646	3.49159241	#ICYMI: ALERT!! This Corper Had An Accident &amp; Died On The Spot Along Minna Road, Do You Know Him?… https://t.co/NHdZPvz9ej
6.46678646	3.49159241	Aisha Buhari Poses With Doctors Who Helped Her Son, Yusuf After His Accident In Abuja (Photo)… https://t.co/v54Jgl3754
6.46678646	3.49159241	ALERT!! This Corper Had An Accident &amp; Died On The Spot Along Minna Road, Do You Know Him? https://t.co/0kaOoTON0o… https://t.co/f1QlE9eUpf
6.51590798	3.37280273	Four die in Lagos-Ibadan road accident https://t.co/EW1J9wpxwx
6.46678646	3.49159241	#ICYMI: ALERT!! This Corper Had An Accident &amp; Died On The Spot Along Minna Road, Do You Know Him?… https://t.co/XNHu8rqmLO
6.46678646	3.49159241	ALERT!! This Corper Had An Accident &amp; Died On The Spot Along Minna Road, Do You Know Him? https://t.co/0mzdVeT2RF… https://t.co/VLjwp8g460
6.46678646	3.49159241	FYI: Aisha Buhari Poses With Doctors Who Helped Her Son, Yusuf After His Accident In Abuja (Photo)… https://t.co/YhplYad369
6.46678646	3.49159241	FYI: Taraba State Gov. Darius Ishaku Escapes Death After Convoy Is Involved In Fatal Road Accident… https://t.co/43rlpptz3w
6.46678646	3.49159241	#ICYMI: Aisha Buhari Poses With Doctors Who Helped Her Son, Yusuf After His Accident In Abuja (Photo)… https://t.co/WmjcCVz71B
6.46678646	3.49159241	Aisha Buhari Poses With Doctors Who Helped Her Son, Yusuf After His Accident In Abuja (Photo)… https://t.co/ff8W4fIlfs
6.46678646	3.49159241	#ICYMI: Taraba State Gov. Darius Ishaku Escapes Death After Convoy Is Involved In Fatal Road Accident… https://t.co/mcaU5njLDO
6.46678646	3.49159241	Taraba State Gov. Darius Ishaku Escapes Death After Convoy Is Involved In Fatal Road Accident… https://t.co/tYN75H4Iqr
6.49407679	3.36181641	BREAKING: Policeman killed, others injured in Gov Ishaku’s convoy accident
6.4493857	3.3661196	How AIB is leveraging technology to enhance air accident reporting https://t.co/eu5mNthBdp https://t.co/w0Ovtu8i2w
6.58333333	3.75	"We Are All What We Are By The Accident Of Birth" 

That quote stuck with me the day I heard it.… https://t.co/KBlTdcY2Td
6.46678646	3.49159241	FYI: ‘My Heart Is Shattered’ - Shan George Says As She Lost Her Younger Sister In Car Accident… https://t.co/65KKyIzrA3
6.46678646	3.49159241	#ICYMI: ‘My Heart Is Shattered’ - Shan George Says As She Lost Her Younger Sister In Car Accident… https://t.co/qwWK9kPl2S
6.46678646	3.49159241	FYI: Nigerian Lady Thankful For Surviving This Fatal Accident With Mum, While Some Died (Graphic photos)… https://t.co/XyUDZj6BNv
6.46678646	3.49159241	‘My Heart Is Shattered’ - Shan George Says As She Lost Her Younger Sister In Car Accident https://t.co/XeSae7XCFG… https://t.co/pnFGYrCTGY
6.49407679	3.39477539	‘My heart is shattered’, says Shan George who lost sister in car accident https://t.co/pGW0ZZ11h7
6.46678646	3.49159241	#ICYMI: Nigerian Lady Thankful For Surviving This Fatal Accident With Mum, While Some Died (Graphic photos)… https://t.co/i4jGgDcxe9
6.46678646	3.49159241	Nigerian Lady Thankful For Surviving This Fatal Accident With Mum, While Some Died (Graphic photos)… https://t.co/qd3g7fux3s
6.49407679	3.36181641	Five dead, 13 injured in Lagos-Ibadan accident
6.4493857	3.3661196	Yusuf Buhari’s accident re-emphasises need for strict regulation on power bikes https://t.co/XundTEHaEB https://t.co/4oFJdBJNSy
6.46678646	3.49159241	FYI: Nigerians Attack Ex-President, Jonathan Over Goodwill Message Sent To Buhari On Son's Bike Accident… https://t.co/MhmtxbLyGs
6.46678646	3.49159241	FYI: First Lady, Aisha Buhari Placed On Bed Rest Following Her Son's Motor Bike Accident (See Details)… https://t.co/L1NT7DtqZv
6.46678646	3.49159241	#ICYMI: Nigerians Attack Ex-President, Jonathan Over Goodwill Message Sent To Buhari On Son's Bike Accident… https://t.co/kWHt4B7Tol
6.53773823	3.37280273	Bike Accident: APC Prays Yusuf Buhari Recuperates Speedily https://t.co/FxHgM9r6qJ
6.49407679	3.39477539	APC speaks on Yusuf Buhari’s accident https://t.co/7r5XHT2pHc
6.46678646	3.49159241	Nigerians Attack Ex-President, Jonathan Over Goodwill Message Sent To Buhari On Son's Bike Accident… https://t.co/yQHUMDLyjQ
6.45306	3.39583	President Buhari has reportedly blamed his security officials for the power bike accident that… https://t.co/JAJfQWkpnW
6.53773823	3.36181641	Bike Accident: APC Prays Yusuf Buhari Recuperates Speedily https://t.co/MBfWEoqgNp
6.46678646	3.49159241	#ICYMI: First Lady, Aisha Buhari Placed On Bed Rest Following Her Son's Motor Bike Accident (See Details)… https://t.co/8oJL524UX7
6.49407679	3.39477539	Bike Accident: APC Prays Yusuf Buhari Recuperates Speedily https://t.co/BxdJ0tO195
6.49407679	3.35083008	Two die, 21 injured in Jebba-Mokwa road accident https://t.co/n2jaqiTFIE
6.46678646	3.49159241	First Lady, Aisha Buhari Placed On Bed Rest Following Her Son's Motor Bike Accident (See Details)… https://t.co/PGowlQhgLC
6.49407679	3.36181641	Bike Accident: APC Prays Yusuf Buhari Recuperates Speedily https://t.co/VmLKzULql8
6.53773823	3.35083008	Buhari’s son ‘stable’ after bike accident https://t.co/WhTTtRlWCP
6.49407679	3.39477539	Goodluck Jonathan reacts to Buhari’s son’s accident https://t.co/fuStVJLYQp
6.46678646	3.49159241	FYI: 25Yrs Old Woman, Hanifat Threatens To End Her Life After Loosing Her Leg In An Accident In Lagos… https://t.co/DCuglr8S8y
6.49407679	3.39477539	Buhari’s son breaks limb in accident https://t.co/l6pDhTXjJY
6.46678646	3.49159241	#ICYMI: 25Yrs Old Woman, Hanifat Threatens To End Her Life After Loosing Her Leg In An Accident In Lagos… https://t.co/WxYE15h3hP
6.45306	3.39583	President Buhari's son, Yusuf, was involved in a bike accident in the Gwarimpa area, Abuja last… https://t.co/tcLim2Mf4m
6.4493857	3.3661196	Buhari’s son breaks limb in bike accident https://t.co/IJSRFZdPzQ https://t.co/J0M14P8ZCY
6.53773823	3.37280273	Disabled woman threatens suicide after LAGBUS accident https://t.co/I71oJ1f2eA
6.46678646	3.49159241	25Yrs Old Woman, Hanifat Threatens To End Her Life After Loosing Her Leg In An Accident In Lagos… https://t.co/ldkoteeqyl
6.46678646	3.49159241	FYI: Young Girl’s Leg Crushed By A Commercial Bus After Accident In Enugu (Graphic Photos) https://t.co/IzFoaM9XFk… https://t.co/rBt55XoO8L
6.46678646	3.49159241	#ICYMI: Young Girl’s Leg Crushed By A Commercial Bus After Accident In Enugu (Graphic Photos)… https://t.co/vGtUOwNxJe
6.46678646	3.49159241	Young Girl’s Leg Crushed By A Commercial Bus After Accident In Enugu (Graphic Photos) https://t.co/IzFoaM9XFk… https://t.co/NHoKqc6zWr
6.46678646	3.49159241	FYI: Car Racer Who Died Today In An Accident In Lekki, Lost His Girlfriend In A Similar Accident In 2014… https://t.co/OfB4zTVB0L
6.46678646	3.49159241	#ICYMI: Car Racer Who Died Today In An Accident In Lekki, Lost His Girlfriend In A Similar Accident In 2014… https://t.co/bpQKKIGso6
6.46678646	3.49159241	FYI: Photos From Christmas Day Accident At Lekki County Estate Few Hours Ago Due To Racing - SEE PHOTOS… https://t.co/KuvtauFuQ6
6.46678646	3.49159241	Car Racer Who Died Today In An Accident In Lekki, Lost His Girlfriend In A Similar Accident In 2014… https://t.co/91hGHsQOW3
6.46678646	3.49159241	#ICYMI: Photos From Christmas Day Accident At Lekki County Estate Few Hours Ago Due To Racing - SEE PHOTOS… https://t.co/RprhlgBJF1
6.46678646	3.49159241	Photos From Christmas Day Accident At Lekki County Estate Few Hours Ago Due To Racing - SEE PHOTOS… https://t.co/NoI6FIDwDr
6.46678646	3.49159241	Photos From Christmas Day Accident At Lekki County Estate Few Hours Ago Due To Racing - SEE PHOTOS… https://t.co/NoI6FIDwDr
6.46678646	3.49159241	FYI: SAD! Fatal Accident Along Lagos-Benin Expressway Claims The Lives Of All Passengers (Graphic Photos)… https://t.co/UhF0kyqANe
6.46678646	3.49159241	#ICYMI: SAD! Fatal Accident Along Lagos-Benin Expressway Claims The Lives Of All Passengers (Graphic Photos)… https://t.co/leFlKBy9Ii
6.46678646	3.49159241	SAD! Fatal Accident Along Lagos-Benin Expressway Claims The Lives Of All Passengers (Graphic Photos)… https://t.co/d2fgApsMk4
6.46678646	3.49159241	FYI: Unemployed Igbo Man, Chijinkem Ugwuanyi Returns Over N500k Cash He Found At An Accident Scene (PICS)… https://t.co/RuV8vDqWIS
6.46678646	3.49159241	FYI: SHOCKING! Corpses Of Accident Victims From Benin-Ore-Lagos Road Flood Ondo Hospital https://t.co/PIUQQ2U9Vl… https://t.co/pKyN7wu2v9
6.46678646	3.49159241	FYI: See Photos From The Accident That Allegedly Destroyed Goods And Property Worth Over N100m In Lagos… https://t.co/WJvnqdpaWl
6.46678646	3.49159241	#ICYMI: Unemployed Igbo Man, Chijinkem Ugwuanyi Returns Over N500k Cash He Found At An Accident Scene (PICS)… https://t.co/oeddB8zSWL
6.46678646	3.49159241	#ICYMI: SHOCKING! Corpses Of Accident Victims From Benin-Ore-Lagos Road Flood Ondo Hospital https://t.co/PIUQQ2U9Vl… https://t.co/Pcp0ukvKKN
6.46678646	3.49159241	Unemployed Igbo Man, Chijinkem Ugwuanyi Returns Over N500k Cash He Found At An Accident Scene (PICS)… https://t.co/oZo0Oqyisr
6.46678646	3.49159241	#ICYMI: See Photos From The Accident That Allegedly Destroyed Goods And Property Worth Over N100m In Lagos… https://t.co/NzaVcMLFi2
6.46678646	3.49159241	SHOCKING! Corpses Of Accident Victims From Benin-Ore-Lagos Road Flood Ondo Hospital https://t.co/PIUQQ2U9Vl… https://t.co/SVz8c2ziVi
6.46678646	3.49159241	See Photos From The Accident That Allegedly Destroyed Goods And Property Worth Over N100m In Lagos… https://t.co/NhrYBpLOSo
6.45306	3.39583	Productivity is never an accident. It is always the result of a commitment to excellence,… https://t.co/jcbIr5zxED
6.42857753	3.37280273	Truck kills 3 persons, 14 others injured in Gombe accident https://t.co/kuMws324h6
6.45306	3.39583	*Awoof alert*
2014 Honda Accord coupe  exl selling cheap .
It's total accident free !!!… https://t.co/T6QZ4apSOR
6.46678646	3.49159241	FYI: Photos From The Accident That Left Singer, Yinka Ayefele Confined To Wheel Chair For The Past 20Yrs… https://t.co/KFSxhpdund
6.46678646	3.49159241	#ICYMI: Photos From The Accident That Left Singer, Yinka Ayefele Confined To Wheel Chair For The Past 20Yrs… https://t.co/QEguYrzkl5
6.46678646	3.49159241	Photos From The Accident That Left Singer, Yinka Ayefele Confined To Wheel Chair For The Past 20Yrs… https://t.co/hYMSbtI7Nt
6.45306	3.39583	Before his accident on December 12, 1997, Yinka Ayefele was a broadcaster doing well for himself… https://t.co/vGRyxdYfeM
6.40674257	3.38378906	Truck kills one, injures another in Ogun road accident https://t.co/Y4ExKC8dgI
6.46678646	3.49159241	FYI: KARMA! Thieves Escaping With Snatched Car Involved In Ghastly Accident In Ogun State (Photo)… https://t.co/itiPQCO0Pb
6.46678646	3.49159241	#ICYMI: KARMA! Thieves Escaping With Snatched Car Involved In Ghastly Accident In Ogun State (Photo)… https://t.co/8K3UZbwM4A
6.46678646	3.49159241	KARMA! Thieves Escaping With Snatched Car Involved In Ghastly Accident In Ogun State (Photo)… https://t.co/6onN8vq7Ww
6.53773823	3.35083008	Eight dead, nine injured in early morning expressway accident https://t.co/0Fkg2d1GUb
6.51590798	3.37280273	1,070 Nigerians died in road accident in Q3 – NBS https://t.co/fM2qRjTzFz
6.51590798	3.37280273	Zimbabwe truck accident kills 21, injures others https://t.co/4WkZH1MeiD
6.5	3.40138889	WATCH #theaccidentalspymovie, don't be the victim of an accident. Let's show the Spy in You. @… https://t.co/jJfGJeYNbV
6.46678646	3.49159241	FYI: DISHEARTENING! Lady Set To Wed Dies With Her Mother In A Ghastly Motor Accident In Rivers (Photos)… https://t.co/kImbEv7edR
